"","playerID","Player","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","PrimaryTeam","PrimaryLg","all_star","gold_glove","lou_gehrig_memorial_award","most_valuable_player","tsn_player_of_the_year","hutch_award","silver_slugger","hank_aaron_award","rookie_of_the_year","baseball_magazine_all_star","tsn_major_league_player_of_the_year","alcs_mvp","all_star_game_mvp","babe_ruth_award","nlcs_mvp","roberto_clemente_award","world_series_mvp","comeback_player_of_the_year","branch_rickey_award","triple_crown","outstanding_dh_award","wein","votedBy","AVG","OBP","1B","SLG","Steroids","nice_guy_awards","war","all_stars","Pos"
"624","soriaal01","Alfonso Soriano",1975,7750,1152,2095,481,31,412,1159,289,84,496,1803,68,86,9,54,123,"CHN","AL",7,0,0,0,0,0,4,0,"0",0,0,0,1,0,0,0,0,0,0,0,NA,"0","BBWAA",0.27,0.319,1171,0.5,"0",0,28.6,7,"LF"
"625","sosasa01","Sammy Sosa",2354,8813,1475,2408,379,45,609,1667,234,107,929,2306,154,59,17,78,202,"CHN","NL",7,0,0,1,0,0,6,1,"0",0,1,0,0,0,0,1,0,0,0,0,NA,"0","BBWAA",0.273,0.343,1375,0.534,"1",1,58.6,7,"RF"
"626","southbi01","Billy Southworth",1192,4359,661,1296,173,91,52,561,138,NA,402,148,NA,14,152,NA,NA,"BSN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.297,0.347,980,0.415,"0",0,21.7,0,"RF"
"627","speaktr01","Tris Speaker",2789,10195,1882,3514,792,222,117,1529,432,NA,1381,NA,NA,103,309,NA,NA,"CLE","AL",26,0,0,1,0,0,0,0,"0",26,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.345,0.417,2383,0.5,"0",0,134.8,0,"CF"
"628","speiech01","Chris Speier",2260,7156,770,1759,302,50,112,720,42,54,847,988,106,35,73,44,183,"SFN","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.246,0.324,1295,0.349,"0",0,30.6,3,"SS"
"629","spencji01","Jim Spencer",1553,4908,541,1227,179,27,146,599,11,19,407,582,86,17,35,42,124,"CAL","AL",1,2,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.25,0.305,875,0.387,"0",0,2.7,1,"1B"
"630","stahlla01","Larry Stahl",730,1721,167,400,58,19,36,163,22,16,142,357,17,6,12,8,21,"SDN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.232,0.29,287,0.351,"0",0,2.2,0,"LF"
"631","stairma01","Matt Stairs",1895,5204,770,1366,294,13,265,899,30,24,717,1122,59,57,5,40,109,"OAK","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.262,0.355,794,0.477,"0",0,14.1,0,"RF"
"632","stanked01","Eddie Stanky",1259,4301,811,1154,185,35,29,364,48,NA,996,374,NA,35,103,NA,62,"BRO","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.268,0.402,905,0.348,"0",0,41.4,3,"2B"
"633","stanlmi01","Mickey Stanley",1516,5022,641,1243,201,48,117,500,44,23,371,564,32,8,42,34,133,"DET","AL",0,4,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.248,0.296,877,0.377,"0",0,17.3,0,"CF"
"634","stargwi01","Willie Stargell",2360,7927,1194,2232,423,55,475,1540,17,16,937,1936,227,78,9,75,143,"PIT","NL",7,0,1,1,0,1,0,0,"0",0,1,0,0,1,1,1,1,0,0,0,NA,"1","BBWAA",0.282,0.36,1279,0.529,"0",3,57.5,7,"LF"
"635","staubru01","Rusty Staub",2951,9720,1189,2716,499,47,292,1466,47,33,1255,888,193,79,56,119,297,"NYN","NL",6,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.279,0.361,1878,0.431,"0",0,45.8,6,"RF"
"636","stearjo01","John Stearns",810,2681,334,696,152,10,46,312,91,51,323,294,25,25,23,30,80,"NYN","NL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.26,0.339,488,0.375,"0",0,19.7,4,"C"
"637","steinte01","Terry Steinbach",1546,5369,638,1453,273,21,162,745,23,22,418,938,31,48,15,46,177,"OAK","AL",3,0,0,0,0,0,0,0,"0",0,0,0,1,0,0,0,0,0,0,0,NA,"0","BBWAA",0.271,0.325,997,0.42,"0",0,28,3,"C"
"638","stengca01","Casey Stengel",1277,4288,575,1219,182,89,60,535,131,NA,437,453,NA,39,105,NA,NA,"BRO","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.284,0.348,888,0.41,"0",0,20.2,0,"RF"
"639","stephri01","Riggs Stephenson",1310,4508,714,1515,321,54,63,773,53,NA,494,247,NA,41,91,NA,NA,"CHN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.336,0.399,1077,0.473,"0",0,32.6,0,"LF"
"640","stewaji01","Jimmy Stewart",777,1420,164,336,45,14,8,112,38,20,139,218,9,8,22,13,18,"CHN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.237,0.301,269,0.305,"0",0,-1.2,0,"LF"
"641","stoveha01","Harry Stovey",1489,6153,1495,1775,348,176,122,912,NA,NA,664,NA,NA,NA,NA,NA,NA,"PH4","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","Veterans",0.288,NA,1129,0.462,"0",0,45.2,0,"1B"
"642","strawda01","Darryl Strawberry",1583,5418,898,1401,256,38,335,1000,221,99,816,1352,131,38,1,53,64,"NYN","NL",8,0,0,0,0,0,2,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.259,0.356,772,0.505,"0",0,42.2,8,"RF"
"643","streega01","Gabby Street",504,1501,98,312,44,11,2,105,17,NA,119,NA,NA,16,41,NA,NA,"WS1","AL",1,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.208,0.267,255,0.256,"0",0,6.4,0,"C"
"644","suhrgu01","Gus Suhr",1435,5176,714,1446,288,114,84,818,53,NA,718,433,NA,10,85,NA,NA,"PIT","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.279,0.363,960,0.428,"0",0,22.3,1,"1B"
"645","sukefcl01","Clyde Sukeforth",486,1237,122,326,50,14,2,96,12,NA,95,57,NA,5,25,NA,NA,"CIN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.264,0.313,260,0.331,"0",0,0.6,0,"C"
"646","summech01","Champ Summers",698,1371,199,350,63,4,54,218,15,13,188,244,17,19,3,12,35,"CIN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.255,0.35,229,0.425,"0",0,3,0,"RF"
"647","sundbji01","Jim Sundberg",1962,6021,621,1493,243,36,95,624,20,37,699,963,31,22,118,38,159,"TEX","AL",3,6,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.248,0.321,1119,0.348,"0",0,40.5,3,"C"
"648","sweenmi01","Mike Sweeney",1454,5188,759,1540,325,5,215,909,53,25,522,613,61,74,5,59,142,"KCA","AL",5,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.297,0.365,995,0.486,"0",1,24.8,5,"DH"
"649","swishni01","Nick Swisher",1527,5369,805,1338,307,11,245,803,13,15,817,1373,42,56,13,53,131,"NYA","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.249,0.351,775,0.447,"0",0,21.4,1,"RF"
"650","tartada01","Danny Tartabull",1406,5011,756,1366,289,22,262,925,37,30,768,1362,47,17,2,44,110,"KCA","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.273,0.368,793,0.496,"0",0,23.3,1,"RF"
"651","tayloto02","Tony Taylor",2195,7680,1005,2007,298,86,75,598,234,111,613,1083,49,78,91,39,166,"PHI","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.261,0.317,1548,0.352,"0",0,23.2,2,"2B"
"652","tebbebi01","Birdie Tebbetts",1162,3704,357,1000,169,22,38,469,29,23,389,261,NA,12,44,NA,NA,"DET","AL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.27,0.338,771,0.358,"0",0,3.9,4,"C"
"653","teixema01","Mark Teixeira",1862,6936,1099,1862,408,18,409,1298,26,7,918,1441,91,111,0,64,158,"NYA","AL",3,5,0,0,0,0,3,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.268,0.36,1027,0.509,"0",0,50.6,3,"1B"
"654","tejadmi01","Miguel Tejada",2171,8434,1230,2407,468,23,307,1302,85,38,553,1079,73,122,23,71,277,"OAK","AL",6,0,0,1,0,0,2,0,"0",0,0,0,1,0,0,0,0,0,0,0,NA,"0","BBWAA",0.285,0.335,1609,0.456,"1",0,47.1,6,"SS"
"655","templga01","Garry Templeton",2079,7721,893,2096,329,106,70,728,242,129,375,1092,144,9,57,46,167,"SDN","NL",3,0,0,0,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.271,0.302,1591,0.369,"0",0,27.8,3,"SS"
"656","tenacge01","Gene Tenace",1555,4390,653,1060,179,20,201,674,36,42,984,998,58,91,21,39,77,"OAK","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,1,0,0,0,NA,"0","BBWAA",0.241,0.386,660,0.429,"0",0,46.8,1,"C"
"657","terrybi01","Bill Terry",1721,6428,1120,2193,373,112,154,1078,56,NA,537,449,NA,9,137,NA,NA,"NY1","NL",11,0,0,0,0,0,0,0,"0",8,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.341,0.385,1554,0.506,"0",0,56.5,3,"1B"
"658","tettlmi01","Mickey Tettleton",1485,4698,711,1132,210,16,245,732,23,29,949,1307,72,30,21,47,86,"DET","AL",2,0,0,0,0,0,3,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.241,0.367,661,0.449,"0",0,29.3,2,"C"
"659","theveto01","Tommy Thevenow",1229,4164,380,1030,124,32,2,456,23,NA,210,222,NA,11,99,NA,NA,"PIT","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.247,0.279,872,0.294,"0",0,-4.9,0,"SS"
"660","thomafr04","Frank Thomas",2322,8199,1494,2468,495,12,521,1704,32,23,1667,1397,168,87,0,121,226,"CHA","AL",5,0,0,2,0,0,4,0,"0",0,1,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.301,0.419,1440,0.555,"0",0,73.8,5,"DH"
"661","thomago01","Gorman Thomas",1435,4677,681,1051,212,13,268,782,50,49,697,1339,41,18,41,53,84,"ML4","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.225,0.322,558,0.448,"0",0,19.8,1,"CF"
"662","thomair01","Ira Thomas",484,1352,124,327,46,17,3,155,20,NA,82,NA,NA,22,29,NA,NA,"PHA","AL",3,0,0,0,0,0,0,0,"0",3,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.242,0.29,261,0.308,"0",0,8.2,0,"C"
"663","thomeji01","Jim Thome",2543,8422,1583,2328,451,26,612,1699,19,20,1747,2548,173,69,1,74,165,"CLE","AL",5,0,1,0,0,0,1,0,"0",0,0,0,0,0,0,1,0,0,0,0,NA,"1","BBWAA",0.276,0.402,1239,0.554,"0",2,73.1,5,"1B"
"664","thompro01","Robby Thompson",1304,4612,671,1187,238,39,119,458,103,62,439,987,8,66,99,19,72,"SFN","NL",2,1,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.257,0.323,791,0.403,"0",0,33.8,2,"2B"
"665","thompsa01","Sam Thompson",1410,5998,1261,1988,343,161,126,1308,NA,NA,452,234,NA,NA,NA,NA,NA,"PHI","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Veterans",0.331,NA,1358,0.505,"0",0,44.4,0,"RF"
"666","thomsbo01","Bobby Thomson",1779,6305,903,1705,267,74,264,1026,38,NA,559,804,NA,34,36,NA,159,"NY1","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.27,0.331,1100,0.462,"0",0,33.8,3,"CF"
"667","thornan01","Andre Thornton",1565,5291,792,1342,244,22,253,895,48,37,876,851,69,41,14,71,129,"CLE","AL",2,0,0,0,0,1,1,0,"0",0,0,0,0,0,0,1,0,0,0,0,NA,"0","BBWAA",0.254,0.359,823,0.452,"0",2,24.1,2,"DH"
"668","tolanbo01","Bobby Tolan",1282,4238,572,1121,173,34,86,497,193,100,258,587,27,65,64,39,91,"CIN","NL",0,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.265,0.31,828,0.382,"0",1,10.1,0,"CF"
"669","torboje01","Jeff Torborg",574,1391,78,297,42,3,8,101,3,6,103,189,29,4,17,10,36,"LAN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.214,0.265,244,0.265,"0",0,0.4,0,"C"
"670","torgeea01","Earl Torgeson",1668,4969,848,1318,215,46,149,740,133,NA,980,653,NA,8,55,NA,113,"BSN","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.265,0.384,908,0.417,"0",0,33.1,0,"1B"
"671","torrejo01","Joe Torre",2209,7874,996,2342,344,59,252,1185,23,29,779,1094,127,85,13,50,284,"ML1","NL",9,1,0,1,1,1,0,0,"0",0,1,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.297,0.364,1687,0.452,"0",1,57.5,9,"C"
"672","tovarce01","Cesar Tovar",1488,5569,834,1546,253,55,46,435,226,108,413,410,23,88,73,34,58,"MIN","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.278,0.331,1192,0.368,"0",0,28.2,0,"CF"
"673","trammal01","Alan Trammell",2293,8288,1231,2365,412,55,185,1003,236,109,850,874,48,37,124,76,156,"DET","AL",6,4,0,0,0,0,3,0,"0",0,0,0,0,0,0,0,1,0,0,0,NA,"1","Veterans",0.285,0.347,1713,0.415,"0",0,70.7,6,"SS"
"674","traynpi01","Pie Traynor",1941,7559,1183,2416,371,164,58,1273,158,NA,472,278,NA,31,231,NA,NA,"PIT","NL",19,0,0,0,0,0,0,0,"0",17,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.32,0.352,1823,0.435,"0",0,38.5,2,"3B"
"675","trillma01","Manny Trillo",1780,5950,598,1562,239,33,61,571,56,57,452,742,35,34,88,49,143,"CHN","NL",4,3,0,0,0,0,2,0,"0",0,0,0,0,0,1,0,0,0,0,0,NA,"0","BBWAA",0.263,0.312,1229,0.345,"0",0,11.2,4,"2B"
"676","unserde01","Del Unser",1799,5215,617,1344,179,42,87,481,64,60,481,675,62,9,65,43,62,"PHI","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.258,0.315,1036,0.358,"0",0,16.7,0,"CF"
"677","valenel01","Ellis Valentine",894,3166,380,881,169,15,123,474,59,37,180,462,9,7,5,34,81,"MON","NL",1,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.278,0.315,574,0.458,"0",0,17.1,1,"RF"
"678","valoel01","Elmer Valo",1806,5029,768,1420,228,73,58,601,110,79,942,284,NA,38,65,NA,111,"PHA","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.282,0.395,1061,0.391,"0",0,28.8,0,"RF"
"679","vanslan01","Andy Van Slyke",1658,5711,835,1562,293,91,164,792,245,59,667,1063,55,27,12,61,94,"PIT","NL",3,5,0,0,1,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.274,0.348,1014,0.443,"0",0,41.3,3,"CF"
"680","varitja01","Jason Varitek",1546,5099,664,1307,306,14,193,757,25,18,614,1216,59,61,22,43,129,"BOS","AL",3,1,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.256,0.339,794,0.435,"0",0,24.2,3,"C"
"681","vaughar01","Arky Vaughan",1817,6622,1173,2103,356,128,96,926,118,NA,937,276,NA,46,116,NA,NA,"PIT","NL",10,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.318,0.4,1523,0.453,"0",0,78,9,"SS"
"682","vaughgr01","Greg Vaughn",1731,6103,1017,1475,284,23,355,1072,121,59,865,1513,54,37,11,54,101,"ML4","AL",4,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.242,0.336,813,0.47,"0",0,30.9,4,"LF"
"683","vaughmo01","Mo Vaughn",1512,5532,861,1620,270,10,328,1064,30,18,725,1429,144,108,0,45,136,"BOS","AL",3,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.293,0.383,1012,0.523,"1",0,27.1,3,"1B"
"684","veachbo01","Bobby Veach",1821,6656,953,2063,393,147,64,1166,195,NA,571,NA,NA,59,271,NA,NA,"DET","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.31,0.356,1459,0.442,"0",0,48,0,"LF"
"685","venturo01","Robin Ventura",2079,7064,1006,1885,338,14,294,1182,24,38,1075,1179,132,23,33,76,176,"CHA","AL",2,6,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.267,0.361,1239,0.444,"0",0,56.1,2,"3B"
"686","vernomi01","Mickey Vernon",2409,8731,1196,2495,490,120,172,1311,137,90,955,869,NA,49,80,NA,183,"WS1","AL",7,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.286,0.356,1713,0.428,"0",0,35.6,7,"1B"
"687","victosh01","Shane Victorino",1299,4630,731,1274,231,70,108,489,231,46,381,626,12,81,52,20,60,"PHI","NL",2,4,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,1,0,NA,"0","BBWAA",0.275,0.336,865,0.425,"0",2,31.5,2,"CF"
"688","virdobi01","Bill Virdon",1583,5980,735,1596,237,81,91,502,47,54,442,647,41,8,53,39,84,"PIT","NL",0,1,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.267,0.314,1187,0.379,"0",0,19.7,0,"CF"
"689","vizquom01","Omar Vizquel",2968,10586,1445,2877,456,77,80,951,404,167,1028,1087,25,49,256,94,207,"CLE","AL",3,11,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.272,0.329,2264,0.352,"0",1,45.6,3,"SS"
"690","walkedi02","Dixie Walker",1905,6740,1037,2064,376,96,105,1023,59,NA,817,325,NA,16,93,NA,NA,"BRO","NL",5,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.306,0.378,1487,0.437,"0",0,44.9,5,"RF"
"691","walkeha01","Harry Walker",807,2651,385,786,126,37,10,214,42,NA,245,175,NA,7,78,NA,32,"SLN","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.296,0.348,613,0.383,"0",0,12.4,2,"CF"
"692","walkela01","Larry Walker",1988,6907,1355,2160,471,62,383,1311,230,76,913,1231,117,138,7,65,153,"COL","NL",5,7,0,1,0,0,3,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.313,0.4,1244,0.565,"0",0,72.7,5,"RF"
"693","walketo04","Todd Walker",1288,4554,647,1316,284,30,107,545,66,37,421,571,34,16,18,46,102,"MIN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.289,0.347,895,0.435,"0",0,10.5,0,"2B"
"694","wallati01","Tim Wallach",2212,8099,908,2085,432,36,260,1125,51,66,649,1307,89,77,6,77,192,"MON","NL",5,3,0,0,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.257,0.316,1357,0.416,"0",0,38.5,5,"3B"
"695","wambsbi01","Bill Wambsganss",1491,5237,710,1359,215,59,7,520,140,NA,490,357,NA,47,323,NA,NA,"CLE","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.259,0.311,1078,0.327,"0",0,4,0,"2B"
"696","wanerll01","Lloyd Waner",1993,7772,1201,2459,281,118,27,598,67,NA,420,173,NA,26,108,NA,NA,"PIT","NL",5,0,0,0,0,0,0,0,"0",4,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.316,0.349,2033,0.393,"0",0,29.6,1,"CF"
"697","wanerpa01","Paul Waner",2549,9459,1627,3152,605,191,113,1309,104,NA,1091,376,NA,38,174,NA,NA,"PIT","NL",8,0,0,1,0,0,0,0,"0",4,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.333,0.398,2243,0.473,"0",0,74.7,4,"RF"
"698","wardjo01","John Ward",1827,7656,1410,2107,231,96,26,869,NA,NA,421,326,NA,NA,NA,NA,NA,"NY1","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Veterans",0.275,NA,1754,0.341,"0",0,34.3,0,"SS"
"699","washicl01","Claudell Washington",1912,6787,926,1884,334,69,164,824,312,134,468,1266,77,36,25,51,140,"ATL","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.278,0.324,1317,0.42,"0",0,19.6,2,"RF"
"700","wathajo01","John Wathan",860,2505,305,656,90,25,21,261,105,36,199,265,10,14,28,18,89,"KCA","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.262,0.314,520,0.343,"0",0,4.9,0,"C"
"701","watsobo01","Bob Watson",1832,6185,802,1826,307,41,184,989,27,28,653,796,98,48,11,65,173,"HOU","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.295,0.363,1294,0.447,"0",0,28.2,2,"1B"
"702","weisswa01","Walt Weiss",1495,4686,623,1207,182,31,25,386,96,35,658,658,38,40,89,42,75,"OAK","NL",1,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.258,0.345,969,0.326,"0",0,16.5,1,"SS"
"703","wellsve01","Vernon Wells",1731,6642,930,1794,379,34,270,958,109,37,472,956,24,31,2,65,168,"TOR","AL",3,3,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,1,0,NA,"0","BBWAA",0.27,0.318,1111,0.459,"0",1,28.6,3,"CF"
"704","werbebi01","Billy Werber",1295,5024,875,1363,271,50,78,539,215,NA,701,363,NA,32,88,NA,NA,"BOS","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.271,0.359,964,0.392,"0",0,26.1,0,"3B"
"705","wertzvi01","Vic Wertz",1862,6099,867,1692,289,42,266,1178,9,19,828,842,NA,27,24,NA,143,"DET","AL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.277,0.365,1095,0.469,"0",0,27.1,4,"RF"
"706","westrwe01","Wes Westrum",919,2322,302,503,59,8,96,315,10,NA,489,514,NA,19,11,NA,60,"NY1","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.217,0.356,340,0.373,"0",0,12.6,2,"C"
"707","westsa01","Sam West",1753,6148,934,1838,347,101,75,838,53,56,696,540,NA,5,123,NA,NA,"WS1","AL",5,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.299,0.364,1315,0.425,"0",0,32.6,4,"CF"
"708","wheatza01","Zack Wheat",2410,9106,1289,2884,476,172,132,1248,205,NA,650,572,NA,77,163,NA,NA,"BRO","NL",11,0,0,0,0,0,0,0,"0",11,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.317,0.361,2104,0.45,"0",0,60.5,0,"LF"
"709","whitalo01","Lou Whitaker",2390,8570,1386,2369,420,65,244,1084,143,75,1197,1099,79,20,89,91,143,"DET","AL",5,3,0,0,0,0,4,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.276,0.36,1640,0.426,"0",0,75.1,5,"2B"
"710","whitede01","Deacon White",1560,6624,1140,2067,270,98,24,988,NA,NA,308,221,NA,NA,NA,NA,NA,"BFN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Veterans",0.312,NA,1675,0.393,"0",0,45.7,0,"3B"
"711","whitede03","Devon White",1941,7344,1125,1934,378,71,208,846,346,98,541,1526,32,87,61,47,98,"CAL","AL",3,7,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.263,0.317,1277,0.419,"0",0,47.3,3,"CF"
"712","whitefr01","Frank White",2324,7859,912,2006,407,58,160,886,178,83,412,1035,27,30,101,65,156,"KCA","AL",5,8,0,0,0,0,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.255,0.289,1381,0.383,"0",0,34.8,5,"2B"
"713","whitero01","Roy White",1881,6650,964,1803,300,51,160,758,233,117,934,708,66,29,53,69,123,"NYA","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.271,0.358,1292,0.404,"0",0,46.8,2,"LF"
