"","playerID","Player","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","PrimaryTeam","PrimaryLg","gold_glove","lou_gehrig_memorial_award","most_valuable_player","tsn_all_star","tsn_player_of_the_year","hutch_award","silver_slugger","hank_aaron_award","rookie_of_the_year","tsn_major_league_player_of_the_year","alcs_mvp","all_star_game_mvp","babe_ruth_award","nlcs_mvp","roberto_clemente_award","world_series_mvp","comeback_player_of_the_year","branch_rickey_award","triple_crown","outstanding_dh_award","wein","AVG","OBP","1B","SLG","Steroids","x","y"
"479","thomafr04","Frank Thomas",2322,8199,1494,2468,495,12,521,1704,32,23,1667,1397,168,87,0,121,226,"CHA","AL",0,0,2,3,0,0,4,0,"0",1,0,0,0,0,0,0,0,0,0,0,"1",0.301,0.419,1440,0.555,0,14.2637848072995,20.2682921905393
"480","thomago01","Gorman Thomas",1435,4677,681,1051,212,13,268,782,50,49,697,1339,41,18,41,53,84,"ML4","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.225,0.322,558,0.448,0,13.0904210228103,8.83719826965714
"481","thomair01","Ira Thomas",484,1352,124,327,46,17,3,155,20,NA,82,NA,NA,22,29,NA,NA,"PHA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.242,0.29,261,0.308,0,-10.178637625263,-0.564368543646332
"482","thomeji01","Jim Thome",2543,8422,1583,2328,451,26,612,1699,19,20,1747,2548,173,69,1,74,165,"CLE","AL",0,1,0,3,0,0,1,0,"0",0,0,0,0,0,1,0,0,0,0,0,"1",0.276,0.402,1239,0.554,0,40.9224986072761,21.0310071539498
"483","thompro01","Robby Thompson",1304,4612,671,1187,238,39,119,458,103,62,439,987,8,66,99,19,72,"SFN","NL",1,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.257,0.323,791,0.403,0,-1.83409577934023,10.4203628754379
"484","thornan01","Andre Thornton",1565,5291,792,1342,244,22,253,895,48,37,876,851,69,41,14,71,129,"CLE","AL",0,0,0,0,0,1,1,0,"0",0,0,0,0,0,1,0,0,0,0,0,"0",0.254,0.359,823,0.452,0,9.44450761901985,-28.8809413836686
"485","tolanbo01","Bobby Tolan",1282,4238,572,1121,173,34,86,497,193,100,258,587,27,65,64,39,91,"CIN","NL",0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.265,0.31,828,0.382,0,16.9955333242245,-33.9908133955597
"486","torrejo01","Joe Torre",2209,7874,996,2342,344,59,252,1185,23,29,779,1094,127,85,13,50,284,"ML1","NL",1,0,1,4,1,1,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,"0",0.297,0.364,1687,0.452,0,18.0841026145161,-36.8708606165282
"487","trammal01","Alan Trammell",2293,8288,1231,2365,412,55,185,1003,236,109,850,874,48,37,124,76,156,"DET","AL",4,0,0,3,0,0,3,0,"0",0,0,0,0,0,0,1,0,0,0,0,"1",0.285,0.347,1713,0.415,0,36.4942722097357,-15.0735590516104
"488","traynpi01","Pie Traynor",1941,7559,1183,2416,371,164,58,1273,158,NA,472,278,NA,31,231,NA,NA,"PIT","NL",0,0,0,7,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.32,0.352,1823,0.435,0,-27.1266302262651,31.4499531888839
"489","trillma01","Manny Trillo",1780,5950,598,1562,239,33,61,571,56,57,452,742,35,34,88,49,143,"CHN","NL",3,0,0,3,0,0,2,0,"0",0,0,0,0,1,0,0,0,0,0,0,"0",0.263,0.312,1229,0.345,0,34.2757357424987,-41.6755239708569
"490","valenel01","Ellis Valentine",894,3166,380,881,169,15,123,474,59,37,180,462,9,7,5,34,81,"MON","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.278,0.315,574,0.458,0,-6.28452380503497,0.587312391466247
"491","vanslan01","Andy Van Slyke",1658,5711,835,1562,293,91,164,792,245,59,667,1063,55,27,12,61,94,"PIT","NL",5,0,0,2,1,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.274,0.348,1014,0.443,0,17.0508801205478,-25.2507889271321
"492","varitja01","Jason Varitek",1546,5099,664,1307,306,14,193,757,25,18,614,1216,59,61,22,43,129,"BOS","AL",1,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.256,0.339,794,0.435,0,6.93956339811199,-0.0824508153860199
"493","vaughar01","Arky Vaughan",1817,6622,1173,2103,356,128,96,926,118,NA,937,276,NA,46,116,NA,NA,"PIT","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.318,0.4,1523,0.453,0,-20.5561509858026,12.2103765883011
"494","vaughgr01","Greg Vaughn",1731,6103,1017,1475,284,23,355,1072,121,59,865,1513,54,37,11,54,101,"ML4","AL",0,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.242,0.336,813,0.47,0,14.473379834778,7.81804887374391
"495","vaughmo01","Mo Vaughn",1512,5532,861,1620,270,10,328,1064,30,18,725,1429,144,108,0,45,136,"BOS","AL",0,0,1,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.293,0.383,1012,0.523,1,48.3016814028639,0.454795581487325
"496","venturo01","Robin Ventura",2079,7064,1006,1885,338,14,294,1182,24,38,1075,1179,132,23,33,76,176,"CHA","AL",6,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.267,0.361,1239,0.444,0,22.3597682669985,-13.2811785446807
"497","vernomi01","Mickey Vernon",2409,8731,1196,2495,490,120,172,1311,137,90,955,869,NA,49,80,NA,183,"WS1","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.286,0.356,1713,0.428,0,-26.3246015442332,-1.17770894694846
"498","victosh01","Shane Victorino",1299,4630,731,1274,231,70,108,489,231,46,381,626,12,81,52,20,60,"PHI","NL",4,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,1,0,0,"0",0.275,0.336,865,0.425,0,-25.7613275261395,-28.3657970870299
"499","virdobi01","Bill Virdon",1583,5980,735,1596,237,81,91,502,47,54,442,647,41,8,53,39,84,"PIT","NL",1,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.267,0.314,1187,0.379,0,-8.05647059876055,-15.491255397968
"500","vizquom01","Omar Vizquel",2968,10586,1445,2877,456,77,80,951,404,167,1028,1087,25,49,256,94,207,"CLE","AL",11,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.272,0.329,2264,0.352,0,12.8049652497716,-33.5135432665708
"501","wagneho01","Honus Wagner",2794,10439,1739,3420,643,252,101,1733,723,NA,963,735,NA,125,221,NA,NA,"PIT","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.328,0.384,2424,0.467,0,-35.4736402965953,-4.25663317490097
"502","walkedi02","Dixie Walker",1905,6740,1037,2064,376,96,105,1023,59,NA,817,325,NA,16,93,NA,NA,"BRO","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.306,0.378,1487,0.437,0,-21.5508140059904,9.6453323107145
"503","walkela01","Larry Walker",1988,6907,1355,2160,471,62,383,1311,230,76,913,1231,117,138,7,65,153,"COL","NL",7,0,1,3,0,0,3,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.313,0.4,1244,0.565,0,19.4407068726166,-7.34817724461965
"504","wallabo01","Bobby Wallace",2383,8618,1057,2309,391,143,34,1121,201,NA,774,NA,NA,47,173,NA,NA,"SLA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.268,0.326,1741,0.358,0,-29.4765478647523,0.955050173222024
"505","wallati01","Tim Wallach",2212,8099,908,2085,432,36,260,1125,51,66,649,1307,89,77,6,77,192,"MON","NL",3,0,0,2,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.257,0.316,1357,0.416,0,9.42797035689732,-0.756692000273577
"506","wanerll01","Lloyd Waner",1993,7772,1201,2459,281,118,27,598,67,NA,420,173,NA,26,108,NA,NA,"PIT","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.316,0.349,2033,0.393,0,-14.812650064438,27.2661821705613
"507","wanerpa01","Paul Waner",2549,9459,1627,3152,605,191,113,1309,104,NA,1091,376,NA,38,174,NA,NA,"PIT","NL",0,0,1,3,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.333,0.398,2243,0.473,0,-23.5668888983826,13.9570901784934
"508","weisswa01","Walt Weiss",1495,4686,623,1207,182,31,25,386,96,35,658,658,38,40,89,42,75,"OAK","NL",0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.258,0.345,969,0.326,0,-9.19503775275209,-11.8458855114547
"509","wellsve01","Vernon Wells",1731,6642,930,1794,379,34,270,958,109,37,472,956,24,31,2,65,168,"TOR","AL",3,0,0,2,0,0,1,0,"0",0,0,0,0,0,0,0,0,1,0,0,"0",0.27,0.318,1111,0.459,0,-25.4581351141626,-32.7142084975668
"510","werbebi01","Billy Werber",1295,5024,875,1363,271,50,78,539,215,NA,701,363,NA,32,88,NA,NA,"BOS","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.271,0.359,964,0.392,0,-12.1243382644242,16.6414510134271
"511","wertzvi01","Vic Wertz",1862,6099,867,1692,289,42,266,1178,9,19,828,842,NA,27,24,NA,143,"DET","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.277,0.365,1095,0.469,0,5.71164828204773,10.7174398465458
"512","westsa01","Sam West",1753,6148,934,1838,347,101,75,838,53,56,696,540,NA,5,123,NA,NA,"WS1","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.299,0.364,1315,0.425,0,-21.4303305495511,10.1888144274852
"513","wheatza01","Zack Wheat",2410,9106,1289,2884,476,172,132,1248,205,NA,650,572,NA,77,163,NA,NA,"BRO","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.317,0.361,2104,0.45,0,-37.0743673249692,4.81250605768093
"514","whitalo01","Lou Whitaker",2390,8570,1386,2369,420,65,244,1084,143,75,1197,1099,79,20,89,91,143,"DET","AL",3,0,0,2,0,0,4,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.276,0.36,1640,0.426,0,21.6956873771367,15.3752302306048
"515","whitede03","Devon White",1941,7344,1125,1934,378,71,208,846,346,98,541,1526,32,87,61,47,98,"CAL","AL",7,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.263,0.317,1277,0.419,0,21.9434520975902,-3.59308486598211
"516","whitefr01","Frank White",2324,7859,912,2006,407,58,160,886,178,83,412,1035,27,30,101,65,156,"KCA","AL",8,0,0,1,0,0,1,0,"0",0,1,0,0,0,0,0,0,0,0,0,"0",0.255,0.289,1381,0.383,0,-50.8640656473812,-16.0466831870733
"517","willibe02","Bernie Williams",2076,7869,1366,2336,449,55,287,1257,147,87,1069,1212,97,39,12,64,223,"NYA","AL",4,0,0,2,0,0,1,0,"0",0,1,0,0,0,0,0,0,0,0,0,"0",0.297,0.38,1545,0.477,0,-47.9199963761975,-18.0913542732046
"518","willibi01","Billy Williams",2488,9350,1410,2711,434,88,426,1475,90,49,1045,1046,182,43,8,73,200,"CHN","NL",0,0,0,4,1,0,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,"1",0.29,0.361,1763,0.492,0,25.947644000395,37.9948364366278
"519","willicy01","Cy Williams",2002,6780,1024,1981,306,74,251,1005,115,NA,690,721,NA,86,164,NA,NA,"PHI","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.292,0.357,1350,0.47,0,8.91409587758369,-5.72769765803244
"520","willima04","Matt Williams",1866,7000,997,1878,338,35,378,1218,53,35,469,1363,86,55,9,62,182,"SFN","NL",4,0,0,4,0,0,4,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.268,0.316,1127,0.489,1,45.3264401267184,2.09434554308252
"521","willite01","Ted Williams",2292,7706,1798,2654,525,71,521,1839,24,17,2021,709,NA,39,5,NA,197,"BOS","AL",0,0,2,13,2,0,0,0,"0",5,0,0,0,0,0,0,0,0,2,0,"1",0.344,0.482,1537,0.634,0,23.6799107053503,37.0575542517196
"522","willsma01","Maury Wills",1942,7588,1067,2134,177,71,20,458,586,208,552,684,26,16,119,29,92,"LAN","NL",2,0,1,3,1,0,0,0,"0",1,0,1,0,0,0,0,0,0,0,0,"0",0.281,0.325,1866,0.331,0,-4.16062496702489,30.6256830763526
"523","wilsoha01","Hack Wilson",1348,4760,884,1461,266,67,244,1063,52,NA,674,713,NA,20,102,NA,NA,"CHN","NL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.307,0.388,884,0.545,0,-14.7622045034148,6.75952656182227
"524","wilsoji01","Jimmie Wilson",1525,4778,580,1358,252,32,32,621,86,NA,356,280,NA,18,101,NA,NA,"PHI","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.284,0.33,1042,0.37,0,-0.0182655629240542,-14.208774699812
"525","wilsowi02","Willie Wilson",2154,7731,1169,2207,281,147,41,585,668,134,425,1144,27,62,64,35,90,"KCA","AL",1,0,0,0,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.285,0.324,1738,0.376,0,6.54214247049668,25.0423825643318
"526","winfida01","Dave Winfield",2973,11003,1669,3110,540,88,465,1833,223,96,1216,1686,172,25,19,95,319,"NYA","AL",7,0,0,4,0,0,6,0,"0",0,0,0,1,0,1,0,0,1,0,0,"1",0.283,0.352,2017,0.475,0,-23.2613973839692,-35.0033636197407
"527","wrighgl01","Glenn Wright",1119,4153,584,1219,203,76,94,723,38,NA,209,407,NA,5,113,NA,NA,"BRO","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.294,0.32,846,0.447,0,-16.575636366423,5.63116887654778
"528","wynnji01","Jim Wynn",1920,6653,1105,1665,285,39,291,964,225,101,1224,1427,84,27,32,74,117,"HOU","NL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.25,0.364,1050,0.436,0,13.2989619662911,13.3599860732174
"529","yastrca01","Carl Yastrzemski",3308,11988,1816,3419,646,59,452,1844,168,116,1845,1393,190,40,13,105,323,"BOS","AL",7,0,1,3,1,1,0,0,"0",1,0,1,0,0,0,0,0,0,1,0,"1",0.285,0.379,2262,0.462,0,11.5744620145501,-36.7778114112326
"530","yeagest01","Steve Yeager",1269,3584,357,816,118,16,102,410,14,18,342,726,64,27,33,28,93,"LAN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,1,0,0,0,0,"0",0.228,0.295,580,0.355,0,38.2960640619657,-17.0950791556055
"531","yorkru01","Rudy York",1603,5891,876,1621,291,52,277,1152,38,26,792,867,NA,12,25,NA,NA,"DET","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.275,0.361,1001,0.483,0,4.02863053127492,13.5365168617403
"532","youklke01","Kevin Youkilis",1061,3749,653,1053,254,18,150,618,26,14,539,828,22,104,0,44,74,"BOS","AL",1,0,0,0,0,0,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.281,0.382,631,0.478,0,-0.0361915685985381,-37.2451797500242
"533","younger01","Eric Young",1730,6119,996,1731,327,46,79,543,465,168,660,462,14,89,84,44,135,"COL","NL",0,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.283,0.354,1279,0.39,0,2.69935422742527,22.9875111767849
"534","youngmi02","Michael Young",1970,7918,1137,2375,441,60,185,1030,90,30,575,1235,28,22,25,72,236,"TEX","AL",1,0,0,1,0,0,0,0,"0",0,0,1,0,0,0,0,0,0,0,0,"0",0.3,0.345,1689,0.441,0,3.4099471415149,41.1818290444822
"535","youngro01","Ross Youngs",1211,4627,812,1491,236,93,42,592,153,NA,550,390,NA,37,119,NA,NA,"NY1","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.322,0.39,1120,0.441,0,-10.0124920651066,5.74331672521535
"536","yountro01","Robin Yount",2856,11008,1632,3142,583,126,251,1406,271,105,966,1350,95,48,104,123,217,"ML4","AL",1,0,2,4,1,0,3,0,"0",1,0,0,0,0,0,0,0,0,0,0,"1",0.285,0.339,2182,0.43,0,16.4417895600235,38.7281558463825
"537","ziskri01","Richie Zisk",1453,5144,681,1477,245,26,207,792,8,15,533,910,52,12,7,41,138,"PIT","AL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.287,0.352,999,0.466,0,-0.772481301232386,2.14717610573289
